,Open,High,Low,Close,Volume,Number of trades
9311,10535.0,10539.0,10429.11,10430.03,477.898702,5054
9312,10430.03,10469.69,10303.0,10368.12,1175.230358,8402
9313,10368.12,10380.0,10300.0,10326.76,688.049874,5561
9314,10325.64,10368.0,10240.0,10344.0,998.106211,7953
9315,10348.65,10421.0,10301.0,10410.0,502.212262,5119
9316,10407.0,10415.37,10319.22,10404.41,470.218964,4407
9317,10404.41,10420.0,10352.0,10418.0,333.88296,2980
9318,10420.0,10464.99,10331.0,10340.84,489.639919,4371
9319,10340.84,10378.89,10288.3,10331.0,442.315181,4046
9320,10331.89,10394.41,10322.0,10364.15,305.79414,3106
9321,10365.53,10380.0,10291.0,10356.03,359.559895,3745
9322,10356.01,10460.0,10356.0,10441.28,452.350172,4617
9323,10440.01,10490.0,10378.0,10440.73,460.260387,4522
9324,10440.73,10448.38,10380.0,10397.03,287.107198,3119
9325,10412.5,10461.41,10397.06,10412.97,258.927727,2816
9326,10412.97,10425.99,10350.0,10357.0,322.627575,3529
9327,10357.94,10422.4,10335.96,10417.52,297.221791,3439
9328,10417.52,10560.0,10409.0,10560.0,539.285521,5085
9329,10557.47,10592.85,10513.63,10549.33,627.377254,5043
9330,10549.96,10691.08,10549.96,10635.0,827.115327,6657
9331,10635.0,10680.48,10600.08,10652.75,466.488308,4632
9332,10654.99,10675.0,10581.0,10611.39,501.901828,5158
9333,10604.94,10643.63,10596.0,10619.98,284.779874,3281
9334,10619.97,10725.0,10612.98,10669.0,618.788247,5336
9335,10669.0,10738.94,10634.31,10738.94,488.171724,4018
9336,10736.0,10745.0,10652.0,10710.0,555.627299,4975
9337,10710.0,10710.0,10666.66,10671.93,247.504287,3070
9338,10671.93,10720.0,10657.0,10688.0,349.581573,3395
9339,10688.0,10722.0,10591.16,10640.7,540.456797,5021
9340,10640.7,10707.0,10631.02,10700.02,368.872615,4081
9341,10700.02,10817.94,10689.0,10780.0,1269.619146,8242
9342,10780.0,10831.0,10754.62,10779.01,583.696598,5027
9343,10778.07,10814.63,10750.03,10788.86,450.269391,3960
9344,10788.86,10790.0,10667.09,10680.0,614.793697,5848
9345,10680.0,10737.0,10671.0,10717.0,403.564391,4001
9346,10717.0,10770.0,10700.01,10735.0,354.667266,3915
9347,10733.0,10774.0,10720.82,10762.69,343.29643,3080
9348,10758.06,10772.0,10727.24,10738.9,240.476096,2902
9349,10742.68,10858.0,10710.37,10850.0,689.574609,6235
9350,10850.0,10886.35,10811.0,10875.06,576.252855,5516
9351,10879.97,10938.0,10845.0,10915.57,739.937549,6764
9352,10915.56,10945.0,10848.24,10895.71,568.897248,5413
9353,10899.93,10899.96,10850.0,10880.0,384.315157,3876
9354,10880.0,10997.17,10869.0,10985.02,566.309059,5699
9355,10994.44,11050.0,10935.0,11028.0,1047.21563,8329
9356,11029.3,11060.41,10953.11,10978.0,716.229902,7051
9357,10978.0,11013.0,10856.0,10918.0,688.516435,6308
9358,10918.0,10920.48,10789.26,10864.13,907.549956,7868
9359,10864.11,10985.25,10840.0,10970.0,496.697455,4490
9360,10974.0,10994.5,10908.0,10955.65,594.7713,4238
9361,10954.7,10965.0,10877.97,10920.0,459.728724,4145
9362,10923.36,11054.5,10920.0,11054.0,625.108643,4583
9363,11054.0,11087.8,11006.17,11046.06,684.233198,5845
9364,11046.03,11144.0,10964.09,11111.0,954.362997,6924
9365,11115.0,11200.0,11104.48,11178.6,1201.79978,8050
9366,11179.1,11189.6,11031.15,11154.01,840.209233,5811
9367,11154.01,11160.0,11033.0,11047.56,625.067199,4816
9368,11047.56,11140.0,11044.93,11075.0,641.865724,4483
9369,11074.93,11125.29,11068.13,11117.97,323.16885,3298
9370,11117.97,11152.0,11062.0,11074.92,489.929318,4387
9371,11074.92,11076.19,10955.0,10988.72,831.709223,6667
9372,10981.83,10990.0,10901.01,10970.99,768.911008,6389
9373,10970.99,11017.0,10956.99,10990.01,432.641725,4074
9374,10990.02,11126.0,10990.01,11110.93,534.59795,4937
9375,11110.93,11148.0,11063.39,11102.12,480.347058,4296
9376,11102.12,11159.01,11031.59,11054.02,482.121543,4203
9377,11054.25,11100.0,11000.5,11080.42,352.498721,3888
9378,11080.42,11139.1,11010.19,11120.0,518.504087,4203
9379,11120.0,11134.67,11061.74,11110.0,394.617801,3426
9380,11109.84,11111.97,10939.15,10939.15,660.828583,5904
9381,10940.0,10993.12,10862.95,10883.22,908.735921,7604
9382,10881.0,10939.99,10862.95,10878.0,403.387995,3540
9383,10878.0,10945.0,10826.52,10920.77,546.769379,5697
9384,10920.77,10924.99,10838.02,10871.39,432.953696,4238
9385,10871.39,10935.52,10851.0,10898.95,348.652218,3244
9386,10898.95,10980.0,10892.0,10975.0,397.660922,3713
9387,10975.0,11020.0,10956.46,11018.2,418.106528,3708
9388,11015.0,11050.0,10930.0,10964.41,420.467801,4828
9389,10964.41,10975.0,10921.37,10967.0,258.233371,2605
9390,10969.99,10975.0,10788.0,10790.0,801.561828,6846
9391,10790.0,10851.82,10770.0,10774.99,704.227578,5724
9392,10777.5,10859.99,10775.01,10850.0,440.290857,4106
9393,10850.0,10860.0,10818.01,10855.34,271.195023,2817
9394,10855.0,10857.87,10785.99,10810.73,332.790267,3493
9395,10810.73,10885.0,10780.0,10864.0,313.916652,3700
9396,10864.0,10904.0,10835.01,10882.3,276.585608,3114
9397,10886.48,10918.0,10841.41,10912.26,285.967407,3074
9398,10913.86,10919.0,10853.03,10882.43,288.061439,2748
9399,10882.43,10950.0,10861.0,10909.99,376.70551,3059
9400,10909.99,10950.0,10837.97,10890.75,328.315402,3348
9401,10890.75,10939.0,10882.0,10937.0,203.849968,2531
9402,10937.0,11013.0,10890.81,11008.0,530.503245,4104
9403,11008.0,11095.0,11000.0,11064.86,642.426661,4706
9404,11060.0,11076.84,10987.0,11076.84,349.409776,4450
9405,11076.84,11086.25,11000.0,11049.85,269.37763,2855
9406,11050.0,11078.08,11026.01,11078.0,213.977565,2137
9407,11078.0,11130.0,11043.08,11120.0,371.022747,3743
9408,11120.0,11130.0,10968.0,11024.73,544.173915,5605
9409,11024.73,11044.56,10943.11,11039.0,388.86054,4170
9410,11038.99,11098.0,11015.01,11096.0,356.858635,4431
9411,11096.0,11120.0,11064.62,11106.29,249.430164,3250
9412,11106.29,11230.0,11106.06,11215.02,1137.52594,9004
9413,11215.02,11273.22,11190.0,11220.0,608.075949,5473
9414,11228.49,11269.0,11180.01,11265.0,434.554674,4158
9415,11265.0,11396.7,11210.5,11322.0,1098.064629,7763
9416,11328.0,11360.0,11296.7,11311.0,398.901564,3646
9417,11323.01,11360.0,11261.0,11324.0,537.909317,4636
9418,11320.0,11361.0,11312.0,11357.95,319.702603,3083
9419,11357.0,11415.16,11336.88,11371.6,542.5265,4399
9420,11371.6,11400.0,11304.11,11342.04,570.466418,4407
9421,11342.04,11377.51,11301.1,11324.76,396.193768,3743
9422,11322.83,11407.8,11314.0,11389.98,446.198449,3323
9423,11389.98,11413.0,11315.0,11327.98,448.190625,4125
9424,11325.99,11396.21,11325.0,11362.94,268.980767,2611
9425,11362.99,11367.99,11310.95,11317.0,319.856617,3042
9426,11317.0,11319.0,11245.5,11262.04,692.34106,5078
9427,11262.04,11360.0,11262.03,11344.99,398.284403,3346
9428,11344.99,11382.32,11312.68,11349.0,562.34774,3397
9429,11349.0,11349.0,11282.69,11328.1,279.584488,2801
9430,11328.33,11340.0,11300.22,11323.21,198.638016,2186
9431,11329.78,11373.22,11323.0,11333.0,357.618644,2976
9432,11333.0,11360.0,11300.0,11335.0,289.671606,2882
9433,11335.0,11342.88,11260.51,11287.21,549.930002,4106
9434,11287.21,11378.0,11287.0,11378.0,437.315936,3227
9435,11378.0,11439.0,11374.7,11413.09,620.968605,5652
9436,11414.24,11446.72,11390.0,11441.0,350.827742,3272
9437,11441.0,11505.99,11433.52,11470.22,787.035656,6147
9438,11473.75,11496.0,11410.0,11439.0,493.78504,4832
9439,11436.01,11476.97,11414.01,11441.51,301.49662,2937
9440,11441.51,11460.0,11409.0,11435.0,312.255191,3068
9441,11435.0,11530.0,11431.0,11483.77,515.822114,4749
9442,11477.02,11505.17,11458.0,11476.99,299.286821,3376
9443,11476.99,11514.0,11473.0,11499.0,320.756697,3629
9444,11499.0,11519.8,11452.0,11475.01,356.245787,4752
9445,11475.01,11544.0,11475.01,11530.0,312.533071,3151
9446,11524.13,11535.13,11470.0,11501.04,268.04512,2706
9447,11513.0,11513.99,11471.87,11510.0,200.112446,2476
9448,11510.0,11539.96,11497.0,11511.0,379.250221,2826
9449,11511.0,11529.95,11490.0,11505.21,240.601897,2576
9450,11510.0,11526.0,11412.0,11415.0,395.753756,3474
9451,11412.0,11452.87,11268.67,11327.99,1166.242794,10436
9452,11327.99,11385.0,11295.03,11384.9,434.404458,3863
9453,11377.0,11384.9,11268.0,11280.0,419.388668,3983
9454,11280.0,11360.99,11279.0,11345.0,264.035434,2954
9455,11350.0,11447.44,11309.46,11410.02,389.933769,3572
9456,11410.0,11476.96,11387.02,11474.0,320.25246,2474
9457,11474.0,11480.0,11430.7,11464.48,238.950399,2446
9458,11464.47,11470.0,11375.48,11430.0,269.927543,2706
9459,11429.74,11435.0,11350.01,11370.01,277.465523,2985
9460,11374.71,11399.7,11370.0,11370.02,178.690399,2100
9461,11379.21,11425.9,11364.25,11409.0,166.374648,2010
9462,11409.0,11409.0,11312.0,11329.0,286.089858,3417
9463,11329.99,11340.0,11272.0,11338.0,508.960841,4116
9464,11338.0,11345.77,11218.99,11229.0,613.695621,4683
9465,11229.01,11231.99,11129.49,11163.0,1238.171583,7141
9466,11163.0,11199.0,11088.0,11177.84,586.300202,5222
9467,11177.22,11245.0,11176.8,11216.69,449.689744,3927
9468,11216.69,11259.71,11196.19,11205.0,353.812773,3146
9469,11204.5,11235.8,11159.03,11228.72,375.710025,2919
9470,11230.0,11235.0,11178.99,11203.0,242.20819,2129
9471,11203.02,11216.0,11105.06,11125.7,333.78717,3546
9472,11125.7,11141.38,11081.41,11130.0,402.877595,3896
9473,11129.45,11142.01,11050.02,11140.3,418.94993,3771
9474,11142.01,11193.0,11116.16,11183.0,323.69028,3155
9475,11183.0,11241.02,11164.0,11236.0,285.42611,2978
9476,11236.0,11240.0,11183.01,11225.0,212.037383,2466
9477,11229.3,11273.7,11225.0,11256.75,273.098375,3254
9478,11256.75,11262.69,11202.02,11230.0,178.244834,2280
9479,11230.0,11234.45,11095.0,11140.01,411.622608,3825
9480,11149.8,11162.05,11080.97,11158.0,337.255896,3129
9481,11155.0,11201.59,11147.01,11159.68,201.56454,2217
9482,11159.68,11206.0,11157.0,11171.34,251.014302,2754
9483,11171.34,11238.1,11167.69,11221.0,243.810012,2730
9484,11221.0,11259.0,11170.05,11199.0,286.980287,3379
9485,11189.41,11238.0,11182.09,11208.78,172.812707,2237
9486,11218.9,11221.64,11140.0,11170.0,300.093842,3785
9487,11170.0,11185.0,11117.01,11140.14,209.508256,2448
9488,11140.14,11150.08,11100.12,11140.0,315.825453,3035
9489,11140.99,11150.11,11090.01,11150.01,255.605984,3286
9490,11150.0,11192.0,11150.0,11164.0,232.75011,3652
9491,11164.0,11171.98,11125.92,11164.55,198.288754,2362
9492,11164.0,11164.58,11130.97,11156.21,155.034512,1883
9493,11156.99,11170.0,11135.0,11145.49,171.403664,2236
9494,11144.0,11321.0,11135.0,11318.75,713.071271,6979
9495,11321.0,11380.05,11288.08,11370.0,625.568009,5256
9496,11370.01,11429.99,11350.0,11370.03,575.515477,5159
9497,11370.0,11418.8,11291.01,11378.89,560.183993,4842
9498,11378.19,11463.99,11378.0,11440.0,444.844198,4111
9499,11442.0,11478.09,11401.0,11478.09,284.256731,3168
9500,11478.09,11499.0,11410.0,11412.22,372.058376,3779
9501,11412.22,11455.0,11401.65,11449.0,233.20815,2737
9502,11448.99,11468.57,11410.0,11423.87,226.158059,2854
9503,11422.03,11443.0,11361.69,11419.28,505.954025,4858
9504,11418.65,11472.0,11410.38,11471.03,309.004221,3409
9505,11471.03,11565.0,11471.02,11515.0,727.316589,6402
9506,11515.0,11529.17,11444.0,11444.0,380.672916,3709
9507,11444.91,11494.99,11436.0,11494.99,189.040955,2356
9508,11494.99,11513.0,11415.01,11455.0,328.760961,3099
9509,11455.97,11483.35,11454.01,11479.0,184.522831,1908
9510,11479.0,11509.75,11461.31,11489.98,169.215971,2413
9511,11490.0,11540.0,11484.0,11535.0,237.847821,2679
9512,11535.0,11539.0,11475.0,11521.0,307.261473,2662
9513,11521.0,11589.0,11500.0,11568.03,450.771848,3995
9514,11558.47,11608.0,11550.0,11590.0,448.086085,3288
9515,11596.97,11596.97,11505.0,11508.14,398.720493,4053
9516,11508.14,11549.93,11474.0,11486.0,359.089158,3254
9517,11485.0,11542.3,11458.43,11530.0,221.009228,2601
9518,11532.02,11569.98,11530.0,11558.0,260.212305,3847
9519,11558.0,11568.28,11513.55,11550.98,204.370983,2858
9520,11550.98,11594.0,11520.01,11575.11,366.953615,3061
9521,11575.11,11578.21,11525.8,11539.87,244.199525,2699
9522,11539.87,11556.57,11520.48,11520.48,184.893489,2460
9523,11521.0,11521.0,11437.67,11440.07,588.420912,5371
9524,11440.07,11475.0,11438.88,11467.0,203.466881,3032
9525,11469.0,11495.99,11455.0,11460.0,199.045635,2877
9526,11459.04,11462.19,11435.0,11435.01,255.770952,2849
9527,11435.01,11494.99,11435.01,11485.01,254.43931,3426
9528,11490.0,11495.0,11463.0,11492.87,202.497643,2434
9529,11491.99,11549.0,11479.12,11515.0,296.338789,3442
9530,11515.0,11585.53,11510.04,11563.05,358.700597,3818
9531,11563.05,11575.0,11517.0,11548.0,258.029165,2860
9532,11550.0,11554.65,11485.24,11528.98,252.540351,3569
9533,11528.98,11529.0,11500.0,11526.0,180.329264,2598
9534,11526.0,11557.0,11479.0,11486.21,362.657073,4370
9535,11490.0,11494.0,11441.78,11479.02,461.72974,4651
9536,11479.94,11520.54,11460.0,11468.95,261.729155,2736
9537,11468.0,11515.62,11460.0,11515.61,206.254206,2267
9538,11515.62,11545.61,11500.0,11536.99,221.31404,2346
9539,11534.23,11547.0,11506.0,11510.24,188.749685,2186
9540,11510.0,11547.48,11509.0,11531.01,135.267923,1768
9541,11531.0,11535.0,11489.97,11511.02,209.375831,2867
9542,11511.01,11538.0,11504.07,11533.5,200.600281,1804
9543,11535.49,11676.99,11532.81,11650.0,906.280732,9130
9544,11650.0,11680.0,11640.0,11658.02,440.420614,4205
9545,11655.0,11680.0,11641.2,11669.08,231.346081,3067
9546,11666.0,11710.0,11660.0,11665.0,728.179652,6476
9547,11665.0,11701.0,11562.87,11620.0,659.297603,6739
9548,11625.0,11645.09,11528.01,11553.0,511.677844,4621
9549,11558.0,11599.99,11543.58,11580.0,234.403502,2553
9550,11580.0,11631.0,11574.0,11621.0,236.106567,3331
9551,11620.17,11647.0,11577.04,11599.62,268.576606,3794
9552,11599.62,11630.64,11586.0,11619.99,179.395814,2425
9553,11610.0,11622.14,11454.0,11454.0,515.658958,5764
9554,11455.0,11455.0,11260.0,11264.18,1516.849965,12143
9555,11264.18,11366.53,11252.0,11304.0,663.433178,5598
9556,11304.0,11315.0,11190.0,11273.25,964.743826,7566
9557,11273.25,11320.0,11230.0,11315.01,543.068339,4824
9558,11314.99,11319.81,11243.35,11265.02,349.310776,2847
9559,11265.0,11282.71,11181.5,11282.71,435.821744,3721
9560,11280.7,11288.99,11194.79,11224.68,364.622081,3945
9561,11232.99,11285.0,11221.0,11280.01,330.898704,2618
9562,11280.01,11348.0,11277.02,11341.01,395.421954,5450
9563,11341.01,11341.01,11260.4,11290.0,404.645974,3389
9564,11303.22,11320.83,11262.0,11313.0,239.659305,3127
9565,11313.0,11340.01,11304.02,11328.39,192.594774,2785
9566,11327.01,11360.0,11316.0,11319.08,266.9612,3187
9567,11318.0,11320.0,11290.0,11312.34,331.890709,3414
9568,11315.0,11318.0,11229.8,11260.26,467.34562,5254
9569,11260.26,11288.97,11250.0,11270.0,171.137891,2368
9570,11275.11,11295.5,11256.4,11292.44,192.310037,2349
9571,11285.0,11289.99,11260.0,11273.99,122.335506,1610
9572,11269.05,11333.0,11266.0,11298.0,210.908253,3136
9573,11298.0,11304.0,11268.98,11280.89,145.194969,1451
9574,11275.98,11280.87,11050.0,11059.99,1407.992664,11623
9575,11053.0,11057.78,10867.0,10934.43,2369.874149,14863
9576,10947.86,10965.67,10840.01,10865.0,1097.907038,6976
9577,10865.0,10946.0,10860.0,10937.0,753.166676,5929
9578,10936.0,10986.99,10859.51,10886.55,670.100934,5807
9579,10882.14,10922.0,10844.0,10913.0,444.980712,4333
9580,10913.0,10913.2,10861.02,10881.03,330.315115,3162
9581,10881.03,10888.45,10777.78,10813.73,1153.328926,9324
9582,10820.0,10899.9,10813.01,10885.0,574.586981,4603
9583,10880.05,10995.0,10877.73,10982.0,816.991884,6968
9584,10983.91,11046.24,10935.05,11040.0,768.429758,5480
9585,11040.0,11040.0,10958.95,10966.0,491.787153,4286
9586,10974.08,10986.39,10930.0,10946.0,478.939728,4467
9587,10948.0,11013.5,10945.0,10966.99,380.92293,3318
9588,10966.99,10975.44,10785.0,10790.0,830.805578,6087
9589,10789.0,10828.38,10730.17,10770.0,860.167693,6900
9590,10765.7,10860.0,10762.0,10795.0,516.440991,4388
9591,10795.0,10849.98,10690.0,10697.95,639.61481,5150
9592,10697.94,10700.0,10580.0,10603.23,1387.765254,9716
9593,10603.24,10715.0,10555.48,10707.0,979.003512,6545
9594,10707.0,10711.1,10603.0,10620.0,520.495967,4749
9595,10623.01,10710.19,10566.0,10655.83,577.84062,5240
9596,10655.83,10789.0,10653.0,10735.48,694.204402,6403
9597,10735.48,10839.0,10730.0,10795.0,447.858824,4732
9598,10795.0,10799.99,10700.0,10755.0,478.859527,4948
9599,10755.0,10829.3,10740.0,10783.67,279.062842,2824
9600,10783.67,10804.4,10601.0,10620.61,701.565379,5925
9601,10620.61,10760.0,10620.61,10716.48,553.407511,4778
9602,10716.48,10853.0,10710.28,10816.89,778.555948,6710
9603,10821.99,10899.0,10792.6,10874.95,619.306843,4059
9604,10874.95,10874.95,10784.64,10804.99,420.855684,4406
9605,10804.98,10892.0,10795.0,10863.0,271.061623,3443
9606,10863.0,10885.98,10756.83,10760.79,358.783798,4060
9607,10760.79,10832.05,10730.03,10788.01,435.563243,4670
9608,10788.0,10808.06,10681.0,10725.0,437.711042,4695
9609,10725.03,10740.76,10660.0,10724.99,468.913761,3752
9610,10724.98,10762.06,10705.0,10762.06,277.73971,2553
9611,10760.96,10795.37,10730.01,10788.24,331.308743,2812
9612,10782.19,10830.01,10750.0,10768.0,383.247239,3418
9613,10768.0,10769.99,10630.0,10655.0,711.570189,5725
9614,10655.0,10656.52,10522.01,10560.0,1065.588376,6915
9615,10560.0,10599.0,10461.0,10480.0,783.385855,6429
9616,10480.0,10530.0,10458.98,10465.76,597.849539,5173
9617,10460.98,10528.0,10400.0,10510.0,1203.400885,8253
9618,10509.99,10610.0,10505.0,10579.79,577.112401,5230
9619,10579.79,10579.83,10509.99,10532.05,373.742723,4071
9620,10530.01,10530.01,10435.6,10515.03,534.279083,5305
9621,10520.0,10530.0,10411.11,10452.17,566.520286,4564
9622,10450.3,10553.08,10450.1,10532.0,653.580932,4294
9623,10530.54,10545.0,10450.0,10491.67,359.219104,3057
9624,10490.0,10583.08,10457.62,10583.08,416.820056,3964
9625,10583.08,10635.03,10565.01,10635.03,599.636606,4819
9626,10635.6,10662.0,10573.01,10582.01,571.757595,4943
9627,10582.0,10662.7,10574.31,10588.0,478.411154,4606
9628,10588.0,10645.75,10570.0,10601.0,303.33007,2885
9629,10610.0,10624.22,10502.76,10520.0,573.634393,5695
9630,10520.0,10727.0,10519.0,10624.4,811.408368,7886
9631,10623.5,10703.08,10574.14,10675.24,680.821659,5566
9632,10689.87,10747.88,10530.65,10680.0,1473.669071,10007
9633,10680.0,10705.99,10608.98,10679.56,703.968406,6609
9634,10679.56,10716.66,10418.4,10419.41,1195.353288,9385
9635,10419.41,10422.0,9810.0,9910.02,6491.157818,46276
9636,9918.0,10134.7,9389.31,9607.11,6209.547542,42182
9637,9607.11,9904.41,9551.36,9740.0,4376.714272,30152
9638,9740.0,9940.99,9713.0,9760.99,2362.176965,16971
9639,9760.99,9861.11,9630.0,9700.76,1739.144618,13658
9640,9700.0,9755.0,9632.75,9683.0,1211.883021,9029
9641,9684.36,9849.99,9668.0,9844.18,801.61311,7123
9642,9837.84,9850.0,9720.0,9780.0,738.831292,6214
9643,9785.0,9800.0,9707.07,9755.0,407.981957,4242
9644,9756.0,9950.0,9751.0,9929.81,818.245373,7352
9645,9930.0,9987.98,9900.0,9957.0,1037.575467,8508
9646,9957.0,10138.04,9947.45,10097.55,1394.632284,9655
9647,10097.55,10130.0,9889.16,9925.22,1247.722858,10323
9648,9925.22,9953.92,9801.0,9847.39,943.112984,7843
9649,9843.6,9979.0,9831.01,9910.0,849.223846,7234
9650,9910.0,10030.0,9855.37,10018.0,621.10283,5615
9651,10018.0,10019.55,9915.0,9941.9,517.805786,5096
9652,9941.99,10037.99,9935.0,9992.56,590.543242,4472
9653,9992.53,10009.7,9768.89,9830.66,1054.140392,7847
9654,9836.29,9844.24,9536.0,9620.54,1919.528647,12511
9655,9616.11,9744.83,9587.11,9597.25,1104.900998,8216
9656,9590.0,9685.0,9590.0,9642.72,623.881411,5530
9657,9642.72,9665.0,9470.0,9500.0,1104.539195,8200
9658,9508.0,9700.0,9489.39,9690.01,783.41426,6657
9659,9690.0,9777.0,9657.5,9776.28,670.538807,5902
9660,9777.0,9778.0,9674.45,9699.99,519.567141,4536
9661,9704.88,9823.0,9656.07,9762.44,501.578038,4852
9662,9767.28,9850.0,9720.08,9746.89,511.376517,4689
9663,9746.89,9801.57,9700.96,9735.0,398.829301,4271
9664,9730.0,9934.69,9667.06,9921.09,906.333103,8036
9665,9928.0,9991.0,9900.2,9936.98,716.456102,6387
9666,9936.98,9968.88,9820.0,9847.07,549.070872,5424
9667,9851.13,9947.0,9835.02,9896.32,557.878358,5679
9668,9896.32,10095.0,9885.87,10095.0,689.063237,6394
9669,10095.0,10099.0,10027.01,10050.0,651.563524,6192
9670,10050.0,10081.95,9955.01,9980.0,656.242093,5464
9671,9980.0,10022.6,9915.0,9993.37,557.965584,5001
9672,9993.37,10020.09,9932.14,9972.91,399.473413,4118
9673,9977.92,9989.9,9865.0,9910.09,525.622566,5311
9674,9902.98,9968.75,9717.75,9741.0,788.426484,6905
9675,9741.58,9797.0,9681.0,9738.25,1035.164982,8062
9676,9736.23,9760.0,9624.0,9727.33,726.015269,6816
9677,9727.33,9884.0,9720.0,9870.0,610.420025,5803
9678,9870.0,9889.59,9742.75,9749.02,682.712101,5777
9679,9750.01,9799.0,9707.4,9718.19,430.908793,3981
9680,9715.01,9899.49,9715.0,9897.35,607.873416,5271
9681,9898.2,9920.0,9840.47,9909.29,459.290312,4644
9682,9909.3,9914.96,9744.29,9782.03,747.601257,6759
9683,9782.03,9839.98,9401.0,9507.0,2346.155712,15438
9684,9507.0,9516.62,9060.0,9299.99,4623.827938,31415
9685,9300.0,9380.0,9233.24,9288.81,1656.890918,11946
9686,9283.37,9347.0,9152.85,9253.01,1350.10179,9994
9687,9261.8,9439.0,9253.01,9327.67,1119.864846,8745
9688,9325.09,9379.99,9250.0,9282.47,908.425524,6374
9689,9282.47,9371.02,9282.47,9357.86,576.188406,4755
9690,9349.04,9375.0,9250.0,9280.14,602.766325,5681
9691,9283.03,9366.6,9253.01,9332.25,612.133042,4641
9692,9354.45,9448.16,9338.69,9448.16,819.44397,6149
9693,9448.16,9471.0,9308.88,9310.46,637.032002,6437
9694,9310.0,9398.98,9289.97,9327.57,466.559495,5030
9695,9327.57,9339.0,9182.41,9233.24,1041.252714,8413
9696,9233.23,9340.0,9228.39,9338.99,610.052305,5647
9697,9338.99,9339.0,9250.76,9271.64,518.950183,5431
9698,9267.07,9410.0,9259.06,9379.45,655.625112,4916
9699,9375.1,9379.45,9315.0,9364.97,329.128528,3304
9700,9364.97,9368.0,9255.0,9318.41,688.101409,4718
9701,9318.41,9319.36,8951.0,9066.36,2460.513546,16151
9702,9079.86,9115.27,8835.37,9000.01,2709.471781,16892
9703,9000.01,9070.07,8933.0,8977.53,1115.172396,8132
9704,8986.91,9026.36,8899.0,8921.0,838.81165,7038
9705,8924.99,8999.9,8920.0,8953.01,692.10539,6007
9706,8953.01,8960.0,8616.33,8635.97,2913.283935,17912
9707,8629.0,8702.05,8550.01,8619.08,1878.194139,11524
9708,8615.06,8791.0,8551.0,8627.28,1610.041907,10599
9709,8625.5,8699.81,8429.0,8467.0,2219.702982,13973
9710,8467.01,8640.0,8329.0,8633.19,3189.404808,19177
9711,8634.0,8854.0,8630.0,8825.84,2243.968064,13995
9712,8825.84,8865.5,8700.0,8790.0,1758.990338,12686
9713,8780.0,8835.0,8650.51,8686.43,1245.399274,10333
9714,8685.0,8772.5,8566.85,8770.07,1209.892514,9522
9715,8770.0,8840.0,8630.0,8672.16,1042.314102,8954
9716,8672.16,8721.18,8560.0,8627.57,1140.577613,8195
9717,8630.0,8635.71,8388.0,8540.0,1955.258004,13295
9718,8540.0,8738.0,8451.0,8690.0,1216.005699,9820
9719,8690.01,8766.28,8570.0,8724.98,1031.876251,8736
9720,8721.24,8779.0,8638.36,8702.95,790.375475,8123
9721,8713.96,8948.0,8655.07,8923.0,1426.584884,10231
9722,8933.91,9024.0,8880.03,8958.9,1621.562636,10886
9723,8958.9,9045.0,8868.01,8979.73,1008.960368,9506
9724,8988.03,9014.0,8822.99,8874.99,1051.053528,9213
9725,8870.0,9000.0,8843.0,8914.0,799.773061,6940
9726,8914.0,9120.0,8898.0,9120.0,1044.16369,8701
9727,9120.0,9156.0,9065.0,9151.19,1477.016906,10971
9728,9151.0,9165.18,8900.0,8902.0,1887.603646,12505
9729,8902.0,9015.0,8900.0,8927.0,779.668105,6212
9730,8925.93,9049.01,8631.27,8708.99,1787.196526,13741
9731,8712.83,8761.6,8630.0,8665.26,1816.830401,12526
9732,8665.23,8842.94,8633.12,8810.0,993.711531,9274
9733,8801.17,8812.35,8709.0,8749.99,642.588154,6346
9734,8757.56,8900.0,8748.39,8887.1,737.415078,7356
9735,8874.24,8950.0,8843.0,8894.62,889.581592,6317
9736,8894.62,8899.24,8653.88,8711.16,1248.048251,9025
9737,8711.16,8794.05,8675.0,8770.0,688.348206,5040
9738,8770.01,8844.07,8760.41,8771.37,596.821006,5519
9739,8771.37,8980.01,8704.31,8935.16,1057.823253,7775
9740,8935.18,9070.0,8900.0,9050.0,1451.688534,9830
9741,9040.01,9105.29,8947.63,8957.3,1083.334984,7457
9742,8955.78,9070.31,8900.5,9035.0,842.797203,7122
9743,9035.0,9233.0,9027.41,9200.99,1549.248574,8959
9744,9213.92,9330.0,9150.0,9280.93,1355.51113,9345
9745,9280.93,9333.33,9217.65,9227.0,1340.745243,7913
9746,9230.0,9357.31,9223.0,9250.03,1140.906666,8595
9747,9250.03,9315.0,9220.0,9298.99,883.500883,6430
9748,9298.99,9362.81,9260.0,9312.0,716.602128,5947
9749,9317.94,9400.79,9276.0,9287.09,1583.529031,8399
9750,9287.09,9328.0,9188.01,9213.63,928.013473,6861
9751,9209.98,9301.0,9180.11,9280.0,614.271356,5369
9752,9276.86,9284.0,9073.66,9105.01,1407.688736,9074
9753,9105.01,9225.0,9101.87,9210.0,608.893246,4717
9754,9210.0,9319.0,9174.44,9317.9,843.292575,5685
9755,9313.47,9327.29,9259.37,9302.01,496.276107,4202
9756,9310.74,9325.24,9199.68,9271.09,607.087797,5515
9757,9280.29,9358.02,9274.0,9353.17,616.228794,4904
9758,9348.0,9490.0,9336.0,9460.01,1367.118204,9129
